website,Category,City,Category_Name,Date,Name,Str,PLZ2,Phone,Engine,Dealer,Plz,Cars,Revenue_per_Car,Revenue_Sum,DealerFactor_Cars,Latitude,Avg_CO2_Emission,Sum_CO2_Emission,Longitude,Margin_per_Car,Cars_Raw,Margin
0,Large,Berlin,3-Large,06/01/2019,Autohaus fomohaus GmbH.,Cicerostraße 34,10,0,Electric,11,10709,1,77415,77415,1.16,52.490626,0,0,13.30122,0.101,1,7820
0,Large,Berlin,3-Large,07/01/2019,Autohaus fomohaus GmbH.,Cicerostraße 34,10,0,Electric,11,10709,0,59248,0,1.16,52.490626,0,0,13.30122,0.091,0,0
0,Large,Berlin,3-Large,08/01/2019,Autohaus fomohaus GmbH.,Cicerostraße 34,10,0,Electric,11,10709,1,65281,65281,1.16,52.490626,0,0,13.30122,0.091,1,5954
0,Large,Berlin,3-Large,09/01/2019,Autohaus fomohaus GmbH.,Cicerostraße 34,10,0,Electric,11,10709,1,59859,59859,1.16,52.490626,0,0,13.30122,0.093,1,5576
0,Large,Berlin,3-Large,10/01/2019,Autohaus fomohaus GmbH.,Cicerostraße 34,10,0,Electric,11,10709,0,61781,0,1.16,52.490626,0,0,13.30122,0.099,0,0
0,Large,Berlin,3-Large,11/01/2019,Autohaus fomohaus GmbH.,Cicerostraße 34,10,0,Electric,11,10709,0,69732,0,1.16,52.490626,0,0,13.30122,0.11,0,0
0,Large,Berlin,3-Large,12/01/2019,Autohaus fomohaus GmbH.,Cicerostraße 34,10,0,Electric,11,10709,1,54564,54564,1.16,52.490626,0,0,13.30122,0.079,1,4316
0,Compact,Berlin,1-Compact,01/01/2019,Friereich olson OHG,Sophie-Charlotten-Straße 7,14,0,Combustion,12,14059,16,22777,364432,0.65,52.521685,100,1600,13.28483,0.051,25,18586
0,Compact,Berlin,1-Compact,02/01/2019,Friereich olson OHG,Sophie-Charlotten-Straße 7,14,0,Combustion,12,14059,16,23557,376912,0.65,52.521685,102,1632,13.28483,0.052,24,19599
0,Compact,Berlin,1-Compact,03/01/2019,Friereich olson OHG,Sophie-Charlotten-Straße 7,14,0,Combustion,12,14059,37,23727,877899,0.65,52.521685,102,3774,13.28483,0.055,57,48284
0,Compact,Berlin,1-Compact,04/01/2019,Friereich olson OHG,Sophie-Charlotten-Straße 7,14,0,Combustion,12,14059,18,22693,408474,0.65,52.521685,105,1890,13.28483,0.061,28,24917
0,Compact,Berlin,1-Compact,05/01/2019,Friereich olson OHG,Sophie-Charlotten-Straße 7,14,0,Combustion,12,14059,23,22541,518443,0.65,52.521685,95,2185,13.28483,0.061,35,31625
0,Compact,Berlin,1-Compact,06/01/2019,Friereich olson OHG,Sophie-Charlotten-Straße 7,14,0,Combustion,12,14059,31,23520,729120,0.65,52.521685,103,3193,13.28483,0.062,47,45205
0,Compact,Berlin,1-Compact,07/01/2019,Friereich olson OHG,Sophie-Charlotten-Straße 7,14,0,Combustion,12,14059,30,22531,675930,0.65,52.521685,101,3030,13.28483,0.055,46,37176
0,Compact,Berlin,1-Compact,08/01/2019,Friereich olson OHG,Sophie-Charlotten-Straße 7,14,0,Combustion,12,14059,16,23794,380704,0.65,52.521685,99,1584,13.28483,0.061,25,23223
0,Compact,Berlin,1-Compact,09/01/2019,Friereich olson OHG,Sophie-Charlotten-Straße 7,14,0,Combustion,12,14059,27,23811,642897,0.65,52.521685,99,2673,13.28483,0.052,41,33431
0,Compact,Berlin,1-Compact,10/01/2019,Friereich olson OHG,Sophie-Charlotten-Straße 7,14,0,Combustion,12,14059,35,22648,792680,0.65,52.521685,100,3500,13.28483,0.051,54,40427
0,Compact,Berlin,1-Compact,11/01/2019,Friereich olson OHG,Sophie-Charlotten-Straße 7,14,0,Combustion,12,14059,7,22535,157745,0.65,52.521685,95,665,13.28483,0.056,10,8834
0,Compact,Berlin,1-Compact,12/01/2019,Friereich olson OHG,Sophie-Charlotten-Straße 7,14,0,Combustion,12,14059,8,23353,186824,0.65,52.521685,95,760,13.28483,0.052,13,9715
0,Medium,Berlin,2-Medium,01/01/2019,Friereich olson OHG,Sophie-Charlotten-Straße 7,14,0,Combustion,12,14059,14,34826,487564,0.65,52.521685,149,2086,13.28483,0.067,22,32667
0,Medium,Berlin,2-Medium,02/01/2019,Friereich olson OHG,Sophie-Charlotten-Straße 7,14,0,Combustion,12,14059,9,33403,300627,0.65,52.521685,135,1215,13.28483,0.06,14,18038
0,Medium,Berlin,2-Medium,03/01/2019,Friereich olson OHG,Sophie-Charlotten-Straße 7,14,0,Combustion,12,14059,20,33306,666120,0.65,52.521685,133,2660,13.28483,0.058,30,38635
0,Medium,Berlin,2-Medium,04/01/2019,Friereich olson OHG,Sophie-Charlotten-Straße 7,14,0,Combustion,12,14059,18,35229,634122,0.65,52.521685,138,2484,13.28483,0.059,27,37413
0,Medium,Berlin,2-Medium,05/01/2019,Friereich olson OHG,Sophie-Charlotten-Straße 7,14,0,Combustion,12,14059,12,32602,391224,0.65,52.521685,129,1548,13.28483,0.055,19,21517
0,Medium,Berlin,2-Medium,06/01/2019,Friereich olson OHG,Sophie-Charlotten-Straße 7,14,0,Combustion,12,14059,13,33741,438633,0.65,52.521685,147,1911,13.28483,0.056,20,24563
0,Medium,Berlin,2-Medium,07/01/2019,Friereich olson OHG,Sophie-Charlotten-Straße 7,14,0,Combustion,12,14059,13,36180,470340,0.65,52.521685,128,1664,13.28483,0.066,20,31042
0,Medium,Berlin,2-Medium,08/01/2019,Friereich olson OHG,Sophie-Charlotten-Straße 7,14,0,Combustion,12,14059,16,33975,543600,0.65,52.521685,134,2144,13.28483,0.055,25,29898
0,Medium,Berlin,2-Medium,09/01/2019,Friereich olson OHG,Sophie-Charlotten-Straße 7,14,0,Combustion,12,14059,15,32704,490560,0.65,52.521685,141,2115,13.28483,0.061,23,29924
0,Medium,Berlin,2-Medium,10/01/2019,Friereich olson OHG,Sophie-Charlotten-Straße 7,14,0,Combustion,12,14059,7,35118,245826,0.65,52.521685,128,896,13.28483,0.07,10,17208
0,Medium,Berlin,2-Medium,11/01/2019,Friereich olson OHG,Sophie-Charlotten-Straße 7,14,0,Combustion,12,14059,8,35921,287368,0.65,52.521685,139,1112,13.28483,0.067,13,19254
0,Medium,Berlin,2-Medium,12/01/2019,Friereich olson OHG,Sophie-Charlotten-Straße 7,14,0,Combustion,12,14059,19,35130,667470,0.65,52.521685,145,2755,13.28483,0.058,29,38713
0,Large,Berlin,3-Large,01/01/2019,Friereich olson OHG,Sophie-Charlotten-Straße 7,14,0,Combustion,12,14059,8,45984,367872,0.65,52.521685,155,1240,13.28483,0.096,12,35316
0,Large,Berlin,3-Large,02/01/2019,Friereich olson OHG,Sophie-Charlotten-Straße 7,14,0,Combustion,12,14059,6,51511,309066,0.65,52.521685,176,1056,13.28483,0.071,9,21944
0,Large,Berlin,3-Large,03/01/2019,Friereich olson OHG,Sophie-Charlotten-Straße 7,14,0,Combustion,12,14059,5,50401,252005,0.65,52.521685,155,775,13.28483,0.096,7,24192
0,Large,Berlin,3-Large,04/01/2019,Friereich olson OHG,Sophie-Charlotten-Straße 7,14,0,Combustion,12,14059,5,46001,230005,0.65,52.521685,143,715,13.28483,0.099,7,22770
0,Large,Berlin,3-Large,05/01/2019,Friereich olson OHG,Sophie-Charlotten-Straße 7,14,0,Combustion,12,14059,4,50359,201436,0.65,52.521685,141,564,13.28483,0.096,6,19338
0,Large,Berlin,3-Large,06/01/2019,Friereich olson OHG,Sophie-Charlotten-Straße 7,14,0,Combustion,12,14059,4,49651,198604,0.65,52.521685,145,580,13.28483,0.099,6,19662
0,Large,Berlin,3-Large,07/01/2019,Friereich olson OHG,Sophie-Charlotten-Straße 7,14,0,Combustion,12,14059,7,45967,321769,0.65,52.521685,148,1036,13.28483,0.085,11,27350
0,Large,Berlin,3-Large,08/01/2019,Friereich olson OHG,Sophie-Charlotten-Straße 7,14,0,Combustion,12,14059,9,47788,430092,0.65,52.521685,159,1431,13.28483,0.094,14,40429
0,Large,Berlin,3-Large,09/01/2019,Friereich olson OHG,Sophie-Charlotten-Straße 7,14,0,Combustion,12,14059,5,51648,258240,0.65,52.521685,166,830,13.28483,0.075,7,19368
0,Large,Berlin,3-Large,10/01/2019,Friereich olson OHG,Sophie-Charlotten-Straße 7,14,0,Combustion,12,14059,7,45011,315077,0.65,52.521685,170,1190,13.28483,0.086,10,27097
0,Large,Berlin,3-Large,11/01/2019,Friereich olson OHG,Sophie-Charlotten-Straße 7,14,0,Combustion,12,14059,6,47158,282948,0.65,52.521685,149,894,13.28483,0.065,9,18392
0,Large,Berlin,3-Large,12/01/2019,Friereich olson OHG,Sophie-Charlotten-Straße 7,14,0,Combustion,12,14059,5,46040,230200,0.65,52.521685,161,805,13.28483,0.073,8,16805
0,Compact,Berlin,1-Compact,01/01/2019,Friereich olson OHG,Sophie-Charlotten-Straße 7,14,0,Hybrid,12,14059,4,27972,111888,0.65,52.521685,36,144,13.28483,0.071,6,7908
0,Compact,Berlin,1-Compact,02/01/2019,Friereich olson OHG,Sophie-Charlotten-Straße 7,14,0,Hybrid,12,14059,1,27760,27760,0.65,52.521685,35,35,13.28483,0.063,2,1756
0,Compact,Berlin,1-Compact,03/01/2019,Friereich olson OHG,Sophie-Charlotten-Straße 7,14,0,Hybrid,12,14059,2,26434,52868,0.65,52.521685,31,62,13.28483,0.072,3,3806
0,Compact,Berlin,1-Compact,04/01/2019,Friereich olson OHG,Sophie-Charlotten-Straße 7,14,0,Hybrid,12,14059,1,26335,26335,0.65,52.521685,35,35,13.28483,0.064,2,1685
0,Compact,Berlin,1-Compact,05/01/2019,Friereich olson OHG,Sophie-Charlotten-Straße 7,14,0,Hybrid,12,14059,3,27816,83448,0.65,52.521685,34,102,13.28483,0.062,4,5207
0,Compact,Berlin,1-Compact,06/01/2019,Friereich olson OHG,Sophie-Charlotten-Straße 7,14,0,Hybrid,12,14059,1,27173,27173,0.65,52.521685,32,32,13.28483,0.068,1,1843
0,Compact,Berlin,1-Compact,07/01/2019,Friereich olson OHG,Sophie-Charlotten-Straße 7,14,0,Hybrid,12,14059,1,25844,25844,0.65,52.521685,30,30,13.28483,0.081,2,2083
0,Compact,Berlin,1-Compact,08/01/2019,Friereich olson OHG,Sophie-Charlotten-Straße 7,14,0,Hybrid,12,14059,2,26219,52438,0.65,52.521685,43,86,13.28483,0.066,3,3436
0,Compact,Berlin,1-Compact,09/01/2019,Friereich olson OHG,Sophie-Charlotten-Straße 7,14,0,Hybrid,12,14059,3,25953,77859,0.65,52.521685,46,138,13.28483,0.064,5,5020
0,Compact,Berlin,1-Compact,10/01/2019,Friereich olson OHG,Sophie-Charlotten-Straße 7,14,0,Hybrid,12,14059,1,26159,26159,0.65,52.521685,30,30,13.28483,0.075,2,1960
0,Compact,Berlin,1-Compact,11/01/2019,Friereich olson OHG,Sophie-Charlotten-Straße 7,14,0,Hybrid,12,14059,2,25674,51348,0.65,52.521685,41,82,13.28483,0.082,3,4205
0,Compact,Berlin,1-Compact,12/01/2019,Friereich olson OHG,Sophie-Charlotten-Straße 7,14,0,Hybrid,12,14059,2,25901,51802,0.65,52.521685,36,72,13.28483,0.069,3,3597
0,Medium,Berlin,2-Medium,01/01/2019,Friereich olson OHG,Sophie-Charlotten-Straße 7,14,0,Hybrid,12,14059,1,41761,41761,0.65,52.521685,60,60,13.28483,0.068,1,2853
0,Medium,Berlin,2-Medium,02/01/2019,Friereich olson OHG,Sophie-Charlotten-Straße 7,14,0,Hybrid,12,14059,1,39971,39971,0.65,52.521685,67,67,13.28483,0.077,1,3066
0,Medium,Berlin,2-Medium,03/01/2019,Friereich olson OHG,Sophie-Charlotten-Straße 7,14,0,Hybrid,12,14059,2,41385,82770,0.65,52.521685,56,112,13.28483,0.073,3,6009
0,Medium,Berlin,2-Medium,04/01/2019,Friereich olson OHG,Sophie-Charlotten-Straße 7,14,0,Hybrid,12,14059,1,36749,36749,0.65,52.521685,44,44,13.28483,0.071,2,2600
0,Medium,Berlin,2-Medium,05/01/2019,Friereich olson OHG,Sophie-Charlotten-Straße 7,14,0,Hybrid,12,14059,1,36464,36464,0.65,52.521685,50,50,13.28483,0.077,1,2824
0,Medium,Berlin,2-Medium,06/01/2019,Friereich olson OHG,Sophie-Charlotten-Straße 7,14,0,Hybrid,12,14059,1,41046,41046,0.65,52.521685,61,61,13.28483,0.074,1,3027
0,Medium,Berlin,2-Medium,07/01/2019,Friereich olson OHG,Sophie-Charlotten-Straße 7,14,0,Hybrid,12,14059,1,42391,42391,0.65,52.521685,63,63,13.28483,0.09,1,3828
0,Medium,Berlin,2-Medium,08/01/2019,Friereich olson OHG,Sophie-Charlotten-Straße 7,14,0,Hybrid,12,14059,1,36681,36681,0.65,52.521685,54,54,13.28483,0.076,2,2770
0,Medium,Berlin,2-Medium,09/01/2019,Friereich olson OHG,Sophie-Charlotten-Straße 7,14,0,Hybrid,12,14059,1,40692,40692,0.65,52.521685,67,67,13.28483,0.073,2,2979
0,Medium,Berlin,2-Medium,10/01/2019,Friereich olson OHG,Sophie-Charlotten-Straße 7,14,0,Hybrid,12,14059,1,42988,42988,0.65,52.521685,56,56,13.28483,0.087,2,3742
0,Medium,Berlin,2-Medium,11/01/2019,Friereich olson OHG,Sophie-Charlotten-Straße 7,14,0,Hybrid,12,14059,1,41208,41208,0.65,52.521685,59,59,13.28483,0.078,1,3194
0,Medium,Berlin,2-Medium,12/01/2019,Friereich olson OHG,Sophie-Charlotten-Straße 7,14,0,Hybrid,12,14059,1,42550,42550,0.65,52.521685,52,52,13.28483,0.071,2,3007
0,Large,Berlin,3-Large,01/01/2019,Friereich olson OHG,Sophie-Charlotten-Straße 7,14,0,Hybrid,12,14059,1,56317,56317,0.65,52.521685,67,67,13.28483,0.119,1,6719
0,Large,Berlin,3-Large,02/01/2019,Friereich olson OHG,Sophie-Charlotten-Straße 7,14,0,Hybrid,12,14059,1,53072,53072,0.65,52.521685,82,82,13.28483,0.095,1,5026
0,Large,Berlin,3-Large,03/01/2019,Friereich olson OHG,Sophie-Charlotten-Straße 7,14,0,Hybrid,12,14059,1,58906,58906,0.65,52.521685,55,55,13.28483,0.123,1,7238
0,Large,Berlin,3-Large,04/01/2019,Friereich olson OHG,Sophie-Charlotten-Straße 7,14,0,Hybrid,12,14059,1,56028,56028,0.65,52.521685,89,89,13.28483,0.095,1,5350
0,Large,Berlin,3-Large,05/01/2019,Friereich olson OHG,Sophie-Charlotten-Straße 7,14,0,Hybrid,12,14059,1,56695,56695,0.65,52.521685,75,75,13.28483,0.108,1,6137
0,Large,Berlin,3-Large,06/01/2019,Friereich olson OHG,Sophie-Charlotten-Straße 7,14,0,Hybrid,12,14059,1,51281,51281,0.65,52.521685,55,55,13.28483,0.107,1,5469
0,Large,Berlin,3-Large,07/01/2019,Friereich olson OHG,Sophie-Charlotten-Straße 7,14,0,Hybrid,12,14059,1,52729,52729,0.65,52.521685,62,62,13.28483,0.082,1,4345
0,Large,Berlin,3-Large,08/01/2019,Friereich olson OHG,Sophie-Charlotten-Straße 7,14,0,Hybrid,12,14059,0,57000,0,0.65,52.521685,67,0,13.28483,0.082,0,0
0,Large,Berlin,3-Large,09/01/2019,Friereich olson OHG,Sophie-Charlotten-Straße 7,14,0,Hybrid,12,14059,1,53957,53957,0.65,52.521685,62,62,13.28483,0.123,1,6612
0,Large,Berlin,3-Large,10/01/2019,Friereich olson OHG,Sophie-Charlotten-Straße 7,14,0,Hybrid,12,14059,1,55264,55264,0.65,52.521685,53,53,13.28483,0.11,1,6079
0,Large,Berlin,3-Large,11/01/2019,Friereich olson OHG,Sophie-Charlotten-Straße 7,14,0,Hybrid,12,14059,1,50176,50176,0.65,52.521685,76,76,13.28483,0.111,1,5571
0,Large,Berlin,3-Large,12/01/2019,Friereich olson OHG,Sophie-Charlotten-Straße 7,14,0,Hybrid,12,14059,0,59960,0,0.65,52.521685,51,0,13.28483,0.122,0,0
0,Compact,Berlin,1-Compact,01/01/2019,Friereich olson OHG,Sophie-Charlotten-Straße 7,14,0,Electric,12,14059,3,29577,88731,0.65,52.521685,0,0,13.28483,0.067,4,5913
0,Compact,Berlin,1-Compact,02/01/2019,Friereich olson OHG,Sophie-Charlotten-Straße 7,14,0,Electric,12,14059,1,29063,29063,0.65,52.521685,0,0,13.28483,0.058,1,1671
0,Compact,Berlin,1-Compact,03/01/2019,Friereich olson OHG,Sophie-Charlotten-Straße 7,14,0,Electric,12,14059,1,31138,31138,0.65,52.521685,0,0,13.28483,0.072,1,2232
0,Compact,Berlin,1-Compact,04/01/2019,Friereich olson OHG,Sophie-Charlotten-Straße 7,14,0,Electric,12,14059,1,30004,30004,0.65,52.521685,0,0,13.28483,0.056,2,1680
0,Compact,Berlin,1-Compact,05/01/2019,Friereich olson OHG,Sophie-Charlotten-Straße 7,14,0,Electric,12,14059,1,30687,30687,0.65,52.521685,0,0,13.28483,0.073,1,2254
0,Compact,Berlin,1-Compact,06/01/2019,Friereich olson OHG,Sophie-Charlotten-Straße 7,14,0,Electric,12,14059,2,27650,55300,0.65,52.521685,0,0,13.28483,0.058,3,3221
0,Compact,Berlin,1-Compact,07/01/2019,Friereich olson OHG,Sophie-Charlotten-Straße 7,14,0,Electric,12,14059,2,32859,65718,0.65,52.521685,0,0,13.28483,0.071,3,4669
0,Compact,Berlin,1-Compact,08/01/2019,Friereich olson OHG,Sophie-Charlotten-Straße 7,14,0,Electric,12,14059,1,33075,33075,0.65,52.521685,0,0,13.28483,0.066,2,2183
0,Compact,Berlin,1-Compact,09/01/2019,Friereich olson OHG,Sophie-Charlotten-Straße 7,14,0,Electric,12,14059,1,29752,29752,0.65,52.521685,0,0,13.28483,0.074,2,2209
0,Compact,Berlin,1-Compact,10/01/2019,Friereich olson OHG,Sophie-Charlotten-Straße 7,14,0,Electric,12,14059,2,28818,57636,0.65,52.521685,0,0,13.28483,0.058,3,3360
0,Compact,Berlin,1-Compact,11/01/2019,Friereich olson OHG,Sophie-Charlotten-Straße 7,14,0,Electric,12,14059,1,29100,29100,0.65,52.521685,0,0,13.28483,0.07,2,2041
0,Compact,Berlin,1-Compact,12/01/2019,Friereich olson OHG,Sophie-Charlotten-Straße 7,14,0,Electric,12,14059,1,29545,29545,0.65,52.521685,0,0,13.28483,0.062,2,1820
0,Medium,Berlin,2-Medium,01/01/2019,Friereich olson OHG,Sophie-Charlotten-Straße 7,14,0,Electric,12,14059,1,49501,49501,0.65,52.521685,0,0,13.28483,0.065,1,3213
0,Medium,Berlin,2-Medium,02/01/2019,Friereich olson OHG,Sophie-Charlotten-Straße 7,14,0,Electric,12,14059,1,45650,45650,0.65,52.521685,0,0,13.28483,0.069,1,3170
0,Medium,Berlin,2-Medium,03/01/2019,Friereich olson OHG,Sophie-Charlotten-Straße 7,14,0,Electric,12,14059,1,49743,49743,0.65,52.521685,0,0,13.28483,0.062,2,3092
0,Medium,Berlin,2-Medium,04/01/2019,Friereich olson OHG,Sophie-Charlotten-Straße 7,14,0,Electric,12,14059,1,48800,48800,0.65,52.521685,0,0,13.28483,0.067,2,3254
0,Medium,Berlin,2-Medium,05/01/2019,Friereich olson OHG,Sophie-Charlotten-Straße 7,14,0,Electric,12,14059,1,54669,54669,0.65,52.521685,0,0,13.28483,0.064,2,3490
0,Medium,Berlin,2-Medium,06/01/2019,Friereich olson OHG,Sophie-Charlotten-Straße 7,14,0,Electric,12,14059,1,46369,46369,0.65,52.521685,0,0,13.28483,0.072,1,3338
0,Medium,Berlin,2-Medium,07/01/2019,Friereich olson OHG,Sophie-Charlotten-Straße 7,14,0,Electric,12,14059,1,41177,41177,0.65,52.521685,0,0,13.28483,0.073,2,3024
0,Medium,Berlin,2-Medium,08/01/2019,Friereich olson OHG,Sophie-Charlotten-Straße 7,14,0,Electric,12,14059,1,50560,50560,0.65,52.521685,0,0,13.28483,0.07,2,3542
0,Medium,Berlin,2-Medium,09/01/2019,Friereich olson OHG,Sophie-Charlotten-Straße 7,14,0,Electric,12,14059,1,44432,44432,0.65,52.521685,0,0,13.28483,0.081,2,3595
0,Medium,Berlin,2-Medium,10/01/2019,Friereich olson OHG,Sophie-Charlotten-Straße 7,14,0,Electric,12,14059,1,46942,46942,0.65,52.521685,0,0,13.28483,0.065,1,3074
0,Medium,Berlin,2-Medium,11/01/2019,Friereich olson OHG,Sophie-Charlotten-Straße 7,14,0,Electric,12,14059,1,46377,46377,0.65,52.521685,0,0,13.28483,0.069,1,3197
0,Medium,Berlin,2-Medium,12/01/2019,Friereich olson OHG,Sophie-Charlotten-Straße 7,14,0,Electric,12,14059,1,48520,48520,0.65,52.521685,0,0,13.28483,0.072,1,3492
0,Large,Berlin,3-Large,01/01/2019,Friereich olson OHG,Sophie-Charlotten-Straße 7,14,0,Electric,12,14059,0,59956,0,0.65,52.521685,0,0,13.28483,0.082,0,0
0,Large,Berlin,3-Large,02/01/2019,Friereich olson OHG,Sophie-Charlotten-Straße 7,14,0,Electric,12,14059,0,61045,0,0.65,52.521685,0,0,13.28483,0.092,0,0
0,Large,Berlin,3-Large,03/01/2019,Friereich olson OHG,Sophie-Charlotten-Straße 7,14,0,Electric,12,14059,0,66282,0,0.65,52.521685,0,0,13.28483,0.106,0,0
0,Large,Berlin,3-Large,04/01/2019,Friereich olson OHG,Sophie-Charlotten-Straße 7,14,0,Electric,12,14059,0,72353,0,0.65,52.521685,0,0,13.28483,0.114,0,0
0,Large,Berlin,3-Large,05/01/2019,Friereich olson OHG,Sophie-Charlotten-Straße 7,14,0,Electric,12,14059,1,59212,59212,0.65,52.521685,0,0,13.28483,0.079,1,4690
0,Large,Berlin,3-Large,06/01/2019,Friereich olson OHG,Sophie-Charlotten-Straße 7,14,0,Electric,12,14059,0,69708,0,0.65,52.521685,0,0,13.28483,0.089,0,0
0,Large,Berlin,3-Large,07/01/2019,Friereich olson OHG,Sophie-Charlotten-Straße 7,14,0,Electric,12,14059,1,57653,57653,0.65,52.521685,0,0,13.28483,0.096,1,5521
0,Large,Berlin,3-Large,08/01/2019,Friereich olson OHG,Sophie-Charlotten-Straße 7,14,0,Electric,12,14059,1,67759,67759,0.65,52.521685,0,0,13.28483,0.081,1,5513
0,Large,Berlin,3-Large,09/01/2019,Friereich olson OHG,Sophie-Charlotten-Straße 7,14,0,Electric,12,14059,0,63332,0,0.65,52.521685,0,0,13.28483,0.087,0,0
0,Large,Berlin,3-Large,10/01/2019,Friereich olson OHG,Sophie-Charlotten-Straße 7,14,0,Electric,12,14059,0,54939,0,0.65,52.521685,0,0,13.28483,0.107,0,0
0,Large,Berlin,3-Large,11/01/2019,Friereich olson OHG,Sophie-Charlotten-Straße 7,14,0,Electric,12,14059,0,62663,0,0.65,52.521685,0,0,13.28483,0.079,0,0
0,Large,Berlin,3-Large,12/01/2019,Friereich olson OHG,Sophie-Charlotten-Straße 7,14,0,Electric,12,14059,0,72800,0,0.65,52.521685,0,0,13.28483,0.105,0,0
0,Compact,Berlin,1-Compact,01/01/2019,Autohaus Berlin GmbH zorro,Marzahner Chaussee 234,12,0,Combustion,13,12681,44,23031,1013364,1.7,52.53081,103,4532,13.53164,0.054,26,54722
0,Compact,Berlin,1-Compact,02/01/2019,Autohaus Berlin GmbH zorro,Marzahner Chaussee 234,12,0,Combustion,13,12681,97,23960,2324120,1.7,52.53081,104,10088,13.53164,0.054,57,125502
0,Compact,Berlin,1-Compact,03/01/2019,Autohaus Berlin GmbH zorro,Marzahner Chaussee 234,12,0,Combustion,13,12681,88,22787,2005256,1.7,52.53081,102,8976,13.53164,0.057,52,114300
0,Compact,Berlin,1-Compact,04/01/2019,Autohaus Berlin GmbH zorro,Marzahner Chaussee 234,12,0,Combustion,13,12681,61,22848,1393728,1.7,52.53081,99,6039,13.53164,0.056,36,78049
0,Compact,Berlin,1-Compact,05/01/2019,Autohaus Berlin GmbH zorro,Marzahner Chaussee 234,12,0,Combustion,13,12681,39,23716,924924,1.7,52.53081,95,3705,13.53164,0.05,23,46246
0,Compact,Berlin,1-Compact,06/01/2019,Autohaus Berlin GmbH zorro,Marzahner Chaussee 234,12,0,Combustion,13,12681,77,23282,1792714,1.7,52.53081,98,7546,13.53164,0.059,45,105770
0,Compact,Berlin,1-Compact,07/01/2019,Autohaus Berlin GmbH zorro,Marzahner Chaussee 234,12,0,Combustion,13,12681,39,23199,904761,1.7,52.53081,104,4056,13.53164,0.064,23,57905
0,Compact,Berlin,1-Compact,08/01/2019,Autohaus Berlin GmbH zorro,Marzahner Chaussee 234,12,0,Combustion,13,12681,20,22815,456300,1.7,52.53081,95,1900,13.53164,0.064,12,29203
0,Compact,Berlin,1-Compact,09/01/2019,Autohaus Berlin GmbH zorro,Marzahner Chaussee 234,12,0,Combustion,13,12681,71,22758,1615818,1.7,52.53081,102,7242,13.53164,0.06,42,96949
0,Compact,Berlin,1-Compact,10/01/2019,Autohaus Berlin GmbH zorro,Marzahner Chaussee 234,12,0,Combustion,13,12681,63,23946,1508598,1.7,52.53081,104,6552,13.53164,0.057,37,85990
0,Compact,Berlin,1-Compact,11/01/2019,Autohaus Berlin GmbH zorro,Marzahner Chaussee 234,12,0,Combustion,13,12681,43,23231,998933,1.7,52.53081,100,4300,13.53164,0.055,25,54941
0,Compact,Berlin,1-Compact,12/01/2019,Autohaus Berlin GmbH zorro,Marzahner Chaussee 234,12,0,Combustion,13,12681,90,22677,2040930,1.7,52.53081,105,9450,13.53164,0.057,53,116333
0,Medium,Berlin,2-Medium,01/01/2019,Autohaus Berlin GmbH zorro,Marzahner Chaussee 234,12,0,Combustion,13,12681,20,36686,733720,1.7,52.53081,134,2680,13.53164,0.069,12,50627
0,Medium,Berlin,2-Medium,02/01/2019,Autohaus Berlin GmbH zorro,Marzahner Chaussee 234,12,0,Combustion,13,12681,31,33291,1032021,1.7,52.53081,138,4278,13.53164,0.061,18,62953
0,Medium,Berlin,2-Medium,03/01/2019,Autohaus Berlin GmbH zorro,Marzahner Chaussee 234,12,0,Combustion,13,12681,39,36883,1438437,1.7,52.53081,130,5070,13.53164,0.055,23,79114
0,Medium,Berlin,2-Medium,04/01/2019,Autohaus Berlin GmbH zorro,Marzahner Chaussee 234,12,0,Combustion,13,12681,17,35393,601681,1.7,52.53081,137,2329,13.53164,0.068,10,40914
0,Medium,Berlin,2-Medium,05/01/2019,Autohaus Berlin GmbH zorro,Marzahner Chaussee 234,12,0,Combustion,13,12681,22,36348,799656,1.7,52.53081,125,2750,13.53164,0.066,13,52777
0,Medium,Berlin,2-Medium,06/01/2019,Autohaus Berlin GmbH zorro,Marzahner Chaussee 234,12,0,Combustion,13,12681,27,35237,951399,1.7,52.53081,138,3726,13.53164,0.055,16,52327
0,Medium,Berlin,2-Medium,07/01/2019,Autohaus Berlin GmbH zorro,Marzahner Chaussee 234,12,0,Combustion,13,12681,19,36932,701708,1.7,52.53081,126,2394,13.53164,0.055,11,38594
0,Medium,Berlin,2-Medium,08/01/2019,Autohaus Berlin GmbH zorro,Marzahner Chaussee 234,12,0,Combustion,13,12681,37,36405,1346985,1.7,52.53081,148,5476,13.53164,0.056,22,75431
0,Medium,Berlin,2-Medium,09/01/2019,Autohaus Berlin GmbH zorro,Marzahner Chaussee 234,12,0,Combustion,13,12681,39,33989,1325571,1.7,52.53081,142,5538,13.53164,0.056,23,74232
0,Medium,Berlin,2-Medium,10/01/2019,Autohaus Berlin GmbH zorro,Marzahner Chaussee 234,12,0,Combustion,13,12681,26,33479,870454,1.7,52.53081,127,3302,13.53164,0.061,15,53098
0,Medium,Berlin,2-Medium,11/01/2019,Autohaus Berlin GmbH zorro,Marzahner Chaussee 234,12,0,Combustion,13,12681,17,36159,614703,1.7,52.53081,137,2329,13.53164,0.067,10,41185
